year,month,day,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Precip Accum,Condition
2016,11,27,10:30 AM,81,70,70,SW,3,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,27,11:00 AM,82,70,66,W,2,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,27,11:30 AM,84,68,58,SSE,5,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,27,12:00 PM,84,68,58,S,5,0,28.8,0.0,0.0,Mostly Cloudy
2016,11,27,12:30 PM,86,68,55,S,6,0,28.8,0.0,0.0,Mostly Cloudy
2016,11,27,1:00 PM,84,66,55,SW,5,0,28.8,0.0,0.0,Partly Cloudy
2016,11,27,1:30 PM,84,66,55,SW,5,0,28.8,0.0,0.0,Partly Cloudy
2016,11,27,2:00 PM,88,66,49,S,3,0,28.8,0.0,0.0,Partly Cloudy
2016,11,27,2:30 PM,88,64,46,SW,6,0,28.8,0.0,0.0,Partly Cloudy
2016,11,27,3:00 PM,88,64,46,SE,8,0,28.8,0.0,0.0,Partly Cloudy
2016,11,27,3:30 PM,86,64,48,S,5,0,28.8,0.0,0.0,Partly Cloudy
2016,11,27,4:00 PM,88,64,46,SE,5,0,28.7,0.0,0.0,Partly Cloudy
2016,11,27,4:30 PM,88,64,46,SSE,5,0,28.7,0.0,0.0,Fair
2016,11,27,5:00 PM,88,64,46,SSE,7,0,28.8,0.0,0.0,Fair
2016,11,27,5:30 PM,86,64,48,S,5,0,28.8,0.0,0.0,Fair
2016,11,27,6:00 PM,82,64,54,S,5,0,28.8,0.0,0.0,Fair
2016,11,27,6:30 PM,82,66,58,SSE,3,0,28.8,0.0,0.0,Fair
2016,11,27,7:00 PM,81,66,61,S,5,0,28.8,0.0,0.0,Fair
2016,11,27,7:30 PM,81,66,61,SSW,7,0,28.8,0.0,0.0,Partly Cloudy
2016,11,27,8:00 PM,81,66,61,SSW,6,0,28.8,0.0,0.0,Partly Cloudy
2016,11,27,8:30 PM,81,68,65,S,6,0,28.8,0.0,0.0,Partly Cloudy
2016,11,27,9:00 PM,79,68,69,SSW,6,0,28.8,0.0,0.0,Partly Cloudy
2016,11,27,9:30 PM,79,68,69,SW,5,0,28.8,0.0,0.0,Partly Cloudy
2016,11,27,10:00 PM,79,68,69,WSW,5,0,28.8,0.0,0.0,Partly Cloudy
2016,11,27,10:30 PM,79,68,69,WSW,3,0,28.8,0.0,0.0,Partly Cloudy
2016,11,27,11:00 PM,77,66,69,SW,5,0,28.8,0.0,0.0,Partly Cloudy
2016,11,27,11:30 PM,77,66,69,WSW,5,0,28.8,0.0,0.0,Partly Cloudy
2016,11,28,12:00 AM,77,68,74,SW,3,0,28.8,0.0,0.0,Partly Cloudy
2016,11,28,12:30 AM,75,68,78,SW,5,0,28.9,0.0,0.0,Partly Cloudy
2016,11,28,1:00 AM,75,68,78,SW,6,0,28.9,0.0,0.0,Partly Cloudy
2016,11,28,1:30 AM,75,68,78,SW,5,0,28.9,0.0,0.0,Partly Cloudy
2016,11,28,2:00 AM,75,68,78,SSW,5,0,28.9,0.0,0.0,Fair
2016,11,28,2:30 AM,75,68,78,W,1,0,28.8,0.0,0.0,Fair
2016,11,28,3:00 AM,73,68,83,W,1,0,28.8,0.0,0.0,Fair
2016,11,28,3:30 AM,73,68,83,WNW,1,0,28.8,0.0,0.0,Fair
2016,11,28,4:00 AM,73,68,83,CALM,0,0,28.8,0.0,0.0,Fair
2016,11,28,4:30 AM,73,68,83,CALM,0,0,28.8,0.0,0.0,Fair
2016,11,28,5:00 AM,73,68,83,CALM,0,0,28.8,0.0,0.0,Fair
2016,11,28,5:30 AM,73,68,83,CALM,0,0,28.9,0.0,0.0,Fair
2016,11,28,6:00 AM,73,68,83,CALM,0,0,28.9,0.0,0.0,Fair
2016,11,28,6:30 AM,72,68,88,CALM,0,0,28.9,0.0,0.0,Partly Cloudy
2016,11,28,7:00 AM,72,68,88,CALM,0,0,28.9,0.0,0.0,Partly Cloudy
2016,11,28,7:30 AM,73,68,83,CALM,0,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,28,8:00 AM,75,68,78,CALM,0,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,28,8:30 AM,75,68,78,CALM,0,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,28,9:00 AM,77,68,74,CALM,0,0,29.0,0.0,0.0,Mostly Cloudy
2016,11,28,9:30 AM,77,68,74,CALM,0,0,29.0,0.0,0.0,Mostly Cloudy
2016,11,28,10:00 AM,79,68,69,S,3,0,29.0,0.0,0.0,Mostly Cloudy
2016,11,28,10:30 AM,81,68,65,SSE,5,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,28,11:00 AM,81,68,65,SE,6,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,28,11:30 AM,81,66,61,SSE,5,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,28,12:00 PM,81,66,61,SSE,5,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,28,12:30 PM,81,66,61,S,3,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,28,1:00 PM,82,64,54,SSE,8,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,28,1:30 PM,82,64,54,SSE,7,0,28.8,0.0,0.0,Mostly Cloudy
2016,11,28,2:00 PM,82,64,54,SSE,7,0,28.8,0.0,0.0,Mostly Cloudy
2016,11,28,2:30 PM,82,64,54,SSE,5,0,28.8,0.0,0.0,Mostly Cloudy
2016,11,28,3:00 PM,81,66,61,S,7,0,28.8,0.0,0.0,Mostly Cloudy
2016,11,28,3:30 PM,81,66,61,S,6,0,28.8,0.0,0.0,Mostly Cloudy
2016,11,28,4:00 PM,81,66,61,S,5,0,28.8,0.0,0.0,Mostly Cloudy
2016,11,28,4:30 PM,81,66,61,S,5,0,28.8,0.0,0.0,Mostly Cloudy
2016,11,28,5:00 PM,81,66,61,SSE,5,0,28.8,0.0,0.0,Mostly Cloudy
2016,11,28,5:30 PM,81,66,61,S,5,0,28.8,0.0,0.0,Mostly Cloudy
2016,11,28,6:00 PM,81,66,61,SSW,6,0,28.8,0.0,0.0,Partly Cloudy
2016,11,28,6:30 PM,79,66,65,SSW,2,0,28.8,0.0,0.0,Partly Cloudy
2016,11,28,7:00 PM,77,68,74,CALM,0,0,28.8,0.0,0.0,Fair
2016,11,28,7:30 PM,77,68,74,NW,1,0,28.9,0.0,0.0,Fair
2016,11,28,8:00 PM,79,66,65,WSW,3,0,28.9,0.0,0.0,Fair
2016,11,28,8:30 PM,77,68,74,WSW,3,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,28,9:00 PM,77,68,74,WSW,3,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,28,9:30 PM,77,68,74,W,5,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,28,10:00 PM,77,68,74,WSW,5,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,28,10:30 PM,77,68,74,WSW,5,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,28,11:00 PM,77,68,74,SW,2,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,28,11:30 PM,77,68,74,SW,2,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,12:00 AM,77,68,74,SSW,5,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,12:30 AM,77,68,74,S,3,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,1:00 AM,77,68,74,S,5,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,1:30 AM,77,68,74,S,5,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,2:00 AM,75,68,78,SSW,3,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,2:30 AM,75,68,78,SW,5,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,3:00 AM,75,68,78,SW,3,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,3:30 AM,75,68,78,SW,2,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,4:00 AM,75,70,83,CALM,0,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,4:30 AM,75,70,83,CALM,0,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,5:00 AM,75,70,83,CALM,0,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,5:30 AM,75,70,83,CALM,0,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,6:00 AM,75,70,83,CALM,0,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,6:30 AM,75,70,83,CALM,0,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,7:00 AM,75,70,83,W,2,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,7:30 AM,75,68,78,SSW,3,0,29.0,0.0,0.0,Mostly Cloudy
2016,11,29,8:00 AM,75,68,78,SSW,3,0,29.0,0.0,0.0,Rain
2016,11,29,8:30 AM,75,68,78,SW,5,0,29.0,0.0,0.0,Rain
2016,11,29,9:00 AM,75,68,78,WSW,3,0,29.0,0.0,0.0,Rain
2016,11,29,9:30 AM,75,66,73,W,5,0,29.0,0.0,0.0,Mostly Cloudy
2016,11,29,10:00 AM,77,64,65,WSW,5,0,29.0,0.0,0.0,Mostly Cloudy
2016,11,29,10:30 AM,79,63,57,S,5,0,29.0,0.0,0.0,Mostly Cloudy
2016,11,29,11:00 AM,81,64,58,SSE,3,0,29.0,0.0,0.0,Partly Cloudy
2016,11,29,11:30 AM,82,63,51,SSW,6,0,29.0,0.0,0.0,Partly Cloudy
2016,11,29,12:00 PM,82,63,51,S,5,0,29.0,0.0,0.0,Partly Cloudy
2016,11,29,12:30 PM,82,63,51,S,6,0,29.0,0.0,0.0,Partly Cloudy
2016,11,29,1:00 PM,84,63,48,S,7,0,28.9,0.0,0.0,Partly Cloudy
2016,11,29,1:30 PM,82,63,51,SSW,6,0,28.9,0.0,0.0,Partly Cloudy
2016,11,29,2:00 PM,82,63,51,SSE,8,0,28.9,0.0,0.0,Partly Cloudy
2016,11,29,2:30 PM,82,63,51,S,7,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,3:00 PM,82,63,51,S,7,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,3:30 PM,82,63,51,SSW,5,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,4:00 PM,82,63,51,SW,6,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,4:30 PM,82,63,51,SSW,5,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,5:00 PM,82,63,51,SSW,6,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,5:30 PM,81,64,58,WSW,3,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,6:00 PM,79,66,65,WSW,5,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,6:30 PM,79,66,65,WSW,3,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,7:00 PM,77,66,69,SW,2,0,28.9,0.0,0.0,Mostly Cloudy
2016,11,29,7:30 PM,77,66,69,WSW,2,0,28.9,0.0,0.0,Partly Cloudy
2016,11,29,8:00 PM,77,64,65,W,2,0,29.0,0.0,0.0,Partly Cloudy
2016,11,29,8:30 PM,77,66,69,WSW,2,0,29.0,0.0,0.0,Partly Cloudy
2016,11,29,9:00 PM,75,66,73,WSW,3,0,29.0,0.0,0.0,Partly Cloudy
2016,11,29,9:30 PM,75,66,73,W,3,0,29.0,0.0,0.0,Partly Cloudy
2016,11,29,10:00 PM,75,66,73,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,11,29,10:30 PM,73,66,78,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,11,29,11:00 PM,73,66,78,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,11,29,11:30 PM,72,66,83,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,11,30,12:00 AM,72,66,83,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,11,30,12:30 AM,72,66,83,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,11,30,1:00 AM,72,66,83,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,11,30,1:30 AM,72,66,83,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,11,30,2:00 AM,70,66,88,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,11,30,2:30 AM,70,66,88,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,11,30,3:00 AM,70,66,88,CALM,0,0,28.9,0.0,0.0,Partly Cloudy
2016,11,30,3:30 AM,70,66,88,CALM,0,0,28.9,0.0,0.0,Partly Cloudy
2016,11,30,4:00 AM,70,64,83,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,11,30,4:30 AM,70,66,88,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,11,30,5:00 AM,70,66,88,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,11,30,5:30 AM,70,66,88,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,11,30,6:00 AM,70,66,88,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,11,30,6:30 AM,70,66,88,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,11,30,7:30 AM,70,66,88,WSW,1,0,29.0,0.0,0.0,Partly Cloudy
2016,11,30,8:30 AM,73,68,83,SE,2,0,29.0,0.0,0.0,Partly Cloudy
2016,11,30,9:00 AM,75,66,73,CALM,0,0,29.0,0.0,0.0,Fair
2016,11,30,9:30 AM,79,66,65,W,2,0,29.0,0.0,0.0,Fair
2016,11,30,10:00 AM,79,66,65,S,5,0,29.0,0.0,0.0,Fair
2016,11,30,10:30 AM,81,64,58,SW,2,0,29.0,0.0,0.0,Fair
2016,11,30,11:00 AM,79,61,54,ESE,6,0,29.0,0.0,0.0,Fair
2016,11,30,11:30 AM,82,63,51,SE,2,0,29.0,0.0,0.0,Fair
2016,11,30,12:00 PM,82,63,51,S,6,0,29.0,0.0,0.0,Partly Cloudy
2016,11,30,12:30 PM,84,61,45,ESE,3,0,29.0,0.0,0.0,Partly Cloudy
2016,11,30,1:00 PM,84,61,45,SSW,6,0,29.0,0.0,0.0,Partly Cloudy
2016,11,30,1:30 PM,84,63,48,SE,2,0,29.0,0.0,0.0,Partly Cloudy
2016,11,30,2:00 PM,84,61,45,E,2,0,28.9,0.0,0.0,Partly Cloudy
2016,11,30,2:30 PM,84,61,45,S,3,0,28.9,0.0,0.0,Partly Cloudy
2016,11,30,3:00 PM,86,59,40,SSE,3,0,28.9,0.0,0.0,Partly Cloudy
2016,11,30,3:30 PM,86,59,40,SE,3,0,28.9,0.0,0.0,Fair
2016,11,30,4:00 PM,86,59,40,W,2,0,28.9,0.0,0.0,Fair
2016,11,30,4:30 PM,86,59,40,SSE,3,0,28.9,0.0,0.0,Fair
2016,11,30,5:00 PM,84,59,42,NE,2,0,28.9,0.0,0.0,Fair
2016,11,30,5:30 PM,82,63,51,W,3,0,28.9,0.0,0.0,Fair
2016,11,30,6:00 PM,81,64,58,W,5,0,28.9,0.0,0.0,Fair
2016,11,30,6:30 PM,79,63,57,SSE,3,0,29.0,0.0,0.0,Fair
2016,11,30,7:00 PM,79,63,57,SSW,3,0,29.0,0.0,0.0,Fair
2016,11,30,7:30 PM,77,64,65,CALM,0,0,29.0,0.0,0.0,Fair
2016,11,30,8:00 PM,75,63,65,W,3,0,29.0,0.0,0.0,Fair
2016,11,30,8:30 PM,75,63,65,WSW,3,0,29.0,0.0,0.0,Fair
2016,11,30,9:00 PM,73,63,69,W,2,0,29.0,0.0,0.0,Fair
2016,11,30,9:30 PM,73,63,69,NNW,2,0,29.0,0.0,0.0,Fair
2016,11,30,10:00 PM,73,64,73,CALM,0,0,29.0,0.0,0.0,Fair
2016,11,30,10:30 PM,73,64,73,CALM,0,0,29.0,0.0,0.0,Fair
2016,11,30,11:00 PM,75,64,69,CALM,0,0,29.0,0.0,0.0,Fair
2016,11,30,11:30 PM,73,64,73,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,1,12:00 AM,72,64,78,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,1,12:30 AM,72,64,78,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,1,1:30 AM,72,66,83,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,1,2:00 AM,72,66,83,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,1,2:30 AM,72,66,83,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,1,3:00 AM,72,66,83,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,1,3:30 AM,68,64,88,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,1,4:00 AM,68,64,88,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,1,4:30 AM,70,64,83,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,1,5:00 AM,70,64,83,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,1,5:30 AM,68,64,88,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,1,6:00 AM,68,64,88,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,1,6:30 AM,68,64,88,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,12,1,7:00 AM,68,66,94,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,1,7:30 AM,70,66,88,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,1,8:00 AM,70,64,83,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,1,8:30 AM,72,66,83,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,1,9:00 AM,75,66,73,CALM,0,0,29.1,0.0,0.0,Fair
2016,12,1,9:30 AM,77,66,69,CALM,0,0,29.1,0.0,0.0,Fair
2016,12,1,10:00 AM,77,64,65,NW,2,0,29.1,0.0,0.0,Fair
2016,12,1,10:30 AM,79,64,61,ESE,2,0,29.0,0.0,0.0,Fair
2016,12,1,11:00 AM,81,64,58,NNW,2,0,29.0,0.0,0.0,Partly Cloudy
2016,12,1,11:30 AM,82,63,51,SSE,3,0,29.0,0.0,0.0,Partly Cloudy
2016,12,1,12:00 PM,82,63,51,S,6,0,29.0,0.0,0.0,Partly Cloudy
2016,12,1,12:30 PM,82,63,51,SE,6,0,29.0,0.0,0.0,Partly Cloudy
2016,12,1,1:00 PM,84,63,48,ESE,3,0,29.0,0.0,0.0,Partly Cloudy
2016,12,1,1:30 PM,84,61,45,NE,3,0,28.9,0.0,0.0,Partly Cloudy
2016,12,1,2:00 PM,86,61,43,SSE,3,0,28.9,0.0,0.0,Partly Cloudy
2016,12,1,2:30 PM,86,61,43,S,5,0,28.9,0.0,0.0,Partly Cloudy
2016,12,1,3:00 PM,86,61,43,S,6,0,28.9,0.0,0.0,Partly Cloudy
2016,12,1,3:30 PM,86,59,40,SSW,5,0,28.9,0.0,0.0,Partly Cloudy
2016,12,1,4:00 PM,86,59,40,ESE,3,0,28.9,0.0,0.0,Fair
2016,12,1,4:30 PM,86,59,40,SSE,5,0,28.9,0.0,0.0,Fair
2016,12,1,5:00 PM,86,61,43,S,3,0,28.9,0.0,0.0,Fair
2016,12,1,5:30 PM,84,61,45,SSW,3,0,28.9,0.0,0.0,Fair
2016,12,1,6:00 PM,81,64,58,W,3,0,28.9,0.0,0.0,Fair
2016,12,1,6:30 PM,79,64,61,W,5,0,28.9,0.0,0.0,Fair
2016,12,1,7:00 PM,77,64,65,CALM,0,0,28.9,0.0,0.0,Fair
2016,12,1,7:30 PM,77,63,61,WNW,2,0,28.9,0.0,0.0,Fair
2016,12,1,8:00 PM,77,64,65,SW,3,0,29.0,0.0,0.0,Fair
2016,12,1,8:30 PM,75,64,69,W,5,0,29.0,0.0,0.0,Fair
2016,12,1,9:00 PM,75,64,69,W,3,0,29.0,0.0,0.0,Fair
2016,12,1,9:30 PM,73,64,73,SW,3,0,29.0,0.0,0.0,Fair
2016,12,1,10:00 PM,73,64,73,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,1,10:30 PM,73,64,73,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,1,11:30 PM,73,66,78,NNE,2,0,29.0,0.0,0.0,Fair
2016,12,2,12:00 AM,73,66,78,NE,3,0,29.0,0.0,0.0,Fair
2016,12,2,12:30 AM,73,64,73,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,1:00 AM,73,64,73,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,1:30 AM,73,64,73,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,2:00 AM,73,64,73,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,2:30 AM,73,64,73,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,3:00 AM,70,64,83,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,3:30 AM,70,64,83,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,4:30 AM,68,64,88,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,5:00 AM,68,64,88,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,5:30 AM,68,64,88,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,6:00 AM,68,64,88,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,6:30 AM,68,64,88,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,7:00 AM,68,64,88,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,7:30 AM,68,66,94,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,8:00 AM,72,66,83,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,8:30 AM,72,64,78,SW,6,0,29.0,0.0,0.0,Fair
2016,12,2,9:00 AM,73,66,78,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,9:30 AM,75,66,73,WSW,2,0,29.0,0.0,0.0,Fair
2016,12,2,10:00 AM,77,66,69,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,10:30 AM,77,66,69,W,3,0,29.0,0.0,0.0,Fair
2016,12,2,11:00 AM,81,64,58,WNW,2,0,29.0,0.0,0.0,Fair
2016,12,2,11:30 AM,82,64,54,S,3,0,29.0,0.0,0.0,Fair
2016,12,2,12:00 PM,82,63,51,E,2,0,29.0,0.0,0.0,Fair
2016,12,2,12:30 PM,84,63,48,W,2,0,29.0,0.0,0.0,Fair
2016,12,2,1:00 PM,82,63,51,N,3,0,28.9,0.0,0.0,Fair
2016,12,2,1:30 PM,86,61,43,WSW,3,0,28.9,0.0,0.0,Fair
2016,12,2,2:00 PM,86,61,43,WSW,5,0,28.9,0.0,0.0,Fair
2016,12,2,2:30 PM,86,59,40,ENE,3,0,28.9,0.0,0.0,Fair
2016,12,2,3:00 PM,86,61,43,SE,5,0,28.9,0.0,0.0,Fair
2016,12,2,3:30 PM,86,59,40,ESE,5,0,28.9,0.0,0.0,Partly Cloudy
2016,12,2,4:00 PM,86,61,43,SE,7,0,28.9,0.0,0.0,Partly Cloudy
2016,12,2,4:30 PM,86,61,43,SE,6,0,28.9,0.0,0.0,Fair
2016,12,2,5:00 PM,84,61,45,SSE,6,0,28.9,0.0,0.0,Fair
2016,12,2,5:30 PM,84,61,45,SSE,2,0,28.9,0.0,0.0,Fair
2016,12,2,6:00 PM,81,64,58,WSW,3,0,28.9,0.0,0.0,Fair
2016,12,2,6:30 PM,81,64,58,WSW,5,0,28.9,0.0,0.0,Fair
2016,12,2,7:00 PM,79,64,61,W,5,0,28.9,0.0,0.0,Fair
2016,12,2,7:30 PM,75,64,69,W,6,0,28.9,0.0,0.0,Fair
2016,12,2,8:00 PM,75,64,69,W,3,0,29.0,0.0,0.0,Fair
2016,12,2,8:30 PM,75,64,69,SW,3,0,29.0,0.0,0.0,Fair
2016,12,2,9:00 PM,75,64,69,W,3,0,29.0,0.0,0.0,Fair
2016,12,2,9:30 PM,77,64,65,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,10:00 PM,73,64,73,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,10:30 PM,73,64,73,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,2,11:00 PM,73,66,78,S,3,0,29.0,0.0,0.0,Fair
2016,12,2,11:30 PM,73,64,73,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,3,12:00 AM,70,64,83,N,3,0,29.0,0.0,0.0,Fair
2016,12,3,12:30 AM,70,64,83,NNW,3,0,29.0,0.0,0.0,Fair
2016,12,3,1:00 AM,72,66,83,NNE,5,0,29.0,0.0,0.0,Fair
2016,12,3,1:30 AM,72,64,78,ENE,2,0,29.0,0.0,0.0,Fair
2016,12,3,2:00 AM,72,64,78,NNE,2,0,29.0,0.0,0.0,Fair
2016,12,3,3:00 AM,72,64,78,NNE,2,0,29.0,0.0,0.0,Fair
2016,12,3,3:30 AM,72,64,78,WSW,3,0,29.0,0.0,0.0,Fair
2016,12,3,4:00 AM,72,64,78,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,3,4:30 AM,72,64,78,WSW,3,0,29.0,0.0,0.0,Fair
2016,12,3,5:00 AM,68,64,88,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,3,5:30 AM,68,64,88,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,3,6:00 AM,66,64,94,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,3,6:30 AM,66,64,94,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,3,7:00 AM,68,64,88,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,3,7:30 AM,68,64,88,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,3,8:00 AM,70,66,88,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,12,3,8:30 AM,70,66,88,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,12,3,9:00 AM,72,64,78,CALM,0,0,29.0,0.0,0.0,Partly Cloudy
2016,12,3,9:30 AM,73,64,73,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,3,10:00 AM,75,64,69,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,3,10:30 AM,77,64,65,N,2,0,29.0,0.0,0.0,Fair
2016,12,3,11:00 AM,77,64,65,NNW,2,0,29.0,0.0,0.0,Fair
2016,12,3,11:30 AM,79,66,65,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,3,12:00 PM,79,64,61,NW,3,0,29.0,0.0,0.0,Fair
2016,12,3,12:30 PM,81,64,58,NW,2,0,29.0,0.0,0.0,Fair
2016,12,3,1:00 PM,82,63,51,N,2,0,29.0,0.0,0.0,Fair
2016,12,3,3:00 PM,86,61,43,SSE,3,0,28.9,0.0,0.0,Fair
2016,12,3,3:30 PM,86,61,43,NNW,3,0,28.9,0.0,0.0,Fair
2016,12,3,4:00 PM,86,61,43,NNW,3,0,28.9,0.0,0.0,Fair
2016,12,3,4:30 PM,84,61,45,N,6,0,28.9,0.0,0.0,Fair
2016,12,3,5:00 PM,84,61,45,NW,5,0,28.9,0.0,0.0,Fair
2016,12,3,5:30 PM,82,63,51,NW,3,0,28.9,0.0,0.0,Fair
2016,12,3,6:00 PM,79,64,61,NW,1,0,28.9,0.0,0.0,Fair
2016,12,3,6:30 PM,77,63,61,CALM,0,0,28.9,0.0,0.0,Fair
2016,12,3,7:00 PM,77,64,65,W,2,0,28.9,0.0,0.0,Fair
2016,12,3,7:30 PM,75,64,69,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,3,8:00 PM,75,63,65,CALM,0,0,29.0,0.0,0.0,Fair
2016,12,3,8:30 PM,73,63,69,NW,1,0,29.0,0.0,0.0,Fair
2016,12,3,9:00 PM,73,64,73,NNW,1,0,29.0,0.0,0.0,Fair
2016,12,3,9:30 PM,72,64,78,NW,2,0,29.0,0.0,0.0,Fair
2016,12,3,10:00 PM,72,64,78,CALM,0,0,29.0,0.0,0.0,Fair
