SalesOrderNumber,EnglishProductName,OrderQuantity,OrderDate,UnitPrice,CustomerKey
SO49761,"Road-650 Black, 44",1,2012-09-20 00:00:00.000,782.99,27270
SO49762,"Road-250 Red, 44",1,2012-09-21 00:00:00.000,2443.35,17948
SO49763,"Mountain-200 Silver, 46",1,2012-09-21 00:00:00.000,2071.4196,14277
SO49764,"Mountain-200 Silver, 46",1,2012-09-21 00:00:00.000,2071.4196,14236
SO49765,"Mountain-200 Silver, 42",1,2012-09-21 00:00:00.000,2071.4196,27094
SO49766,"Road-650 Red, 48",1,2012-09-22 00:00:00.000,782.99,19419
SO49767,"Mountain-200 Silver, 46",1,2012-09-22 00:00:00.000,2071.4196,14347
SO49768,"Mountain-200 Black, 42",1,2012-09-22 00:00:00.000,2049.0982,27103
SO49769,"Mountain-200 Silver, 46",1,2012-09-22 00:00:00.000,2071.4196,27091
SO49770,"Road-650 Black, 52",1,2012-09-22 00:00:00.000,782.99,27298
SO49771,"Road-650 Black, 52",1,2012-09-22 00:00:00.000,782.99,15570
SO49772,"Road-250 Black, 58",1,2012-09-22 00:00:00.000,2181.5625,23661
SO49773,"Road-650 Black, 52",1,2012-09-22 00:00:00.000,782.99,26750
SO49774,"Mountain-200 Black, 38",1,2012-09-23 00:00:00.000,2049.0982,12648
SO49775,"Mountain-200 Silver, 38",1,2012-09-23 00:00:00.000,2071.4196,14235
SO49776,"Road-650 Red, 52",1,2012-09-23 00:00:00.000,782.99,27297
SO49777,"Road-650 Black, 60",1,2012-09-23 00:00:00.000,782.99,27404
SO49778,"Road-250 Red, 48",1,2012-09-24 00:00:00.000,2443.35,17198
SO49779,"Road-250 Red, 48",1,2012-09-24 00:00:00.000,2443.35,17209
SO49780,"Road-250 Black, 44",1,2012-09-24 00:00:00.000,2181.5625,17958
SO49781,"Mountain-200 Black, 46",1,2012-09-24 00:00:00.000,2049.0982,12484
SO49782,"Road-650 Red, 62",1,2012-09-24 00:00:00.000,782.99,21018
SO49783,"Road-650 Black, 52",1,2012-09-24 00:00:00.000,782.99,20861
SO49784,"Mountain-200 Black, 46",1,2012-09-24 00:00:00.000,2049.0982,14325
SO49785,"Mountain-200 Black, 38",1,2012-09-24 00:00:00.000,2049.0982,14667
SO49786,"Mountain-200 Black, 46",1,2012-09-24 00:00:00.000,2049.0982,27090
SO49787,"Road-250 Red, 44",1,2012-09-24 00:00:00.000,2443.35,23656
SO49788,"Road-250 Red, 44",1,2012-09-24 00:00:00.000,2443.35,23992
SO49789,"Road-250 Black, 44",1,2012-09-24 00:00:00.000,2181.5625,24002
SO49790,"Road-650 Red, 48",1,2012-09-24 00:00:00.000,782.99,26758
SO49791,"Road-250 Red, 52",1,2012-09-25 00:00:00.000,2443.35,16261
SO49792,"Road-650 Black, 52",1,2012-09-25 00:00:00.000,782.99,21012
SO49793,"Mountain-200 Silver, 38",1,2012-09-25 00:00:00.000,2071.4196,14671
SO49794,"Mountain-200 Silver, 38",1,2012-09-25 00:00:00.000,2071.4196,21349
SO49795,"Mountain-200 Silver, 42",1,2012-09-25 00:00:00.000,2071.4196,27093
SO49796,"Road-650 Black, 62",1,2012-09-25 00:00:00.000,782.99,15562
SO49797,"Road-650 Red, 48",1,2012-09-25 00:00:00.000,782.99,15568
SO49798,"Road-250 Black, 48",1,2012-09-25 00:00:00.000,2181.5625,24159
SO49799,"Road-250 Black, 48",1,2012-09-25 00:00:00.000,2181.5625,23994
SO49800,"Road-250 Black, 48",1,2012-09-25 00:00:00.000,2181.5625,24004
SO49801,"Road-250 Black, 48",1,2012-09-26 00:00:00.000,2181.5625,15920
SO49802,"Road-250 Red, 52",1,2012-09-26 00:00:00.000,2443.35,17629
SO49803,"Road-250 Red, 52",1,2012-09-26 00:00:00.000,2443.35,15931
SO49804,"Road-250 Black, 52",1,2012-09-26 00:00:00.000,2181.5625,26200
SO49805,"Mountain-200 Black, 42",1,2012-09-26 00:00:00.000,2049.0982,14286
SO49806,"Mountain-200 Black, 46",1,2012-09-26 00:00:00.000,2049.0982,14304
SO49807,"Mountain-200 Silver, 46",1,2012-09-26 00:00:00.000,2071.4196,14346
SO49808,"Mountain-200 Silver, 42",1,2012-09-26 00:00:00.000,2071.4196,14672
SO49809,"Road-250 Red, 44",1,2012-09-26 00:00:00.000,2443.35,24160
SO49810,"Road-550-W Yellow, 48",1,2012-09-26 00:00:00.000,1000.4375,25052
SO49811,"Road-250 Black, 48",1,2012-09-27 00:00:00.000,2181.5625,17892
SO49812,"Road-250 Red, 44",1,2012-09-27 00:00:00.000,2443.35,15677
SO49813,"Road-250 Black, 58",1,2012-09-27 00:00:00.000,2181.5625,15700
SO49814,"Mountain-200 Silver, 46",1,2012-09-27 00:00:00.000,2071.4196,11336
SO49815,"Mountain-200 Black, 46",1,2012-09-27 00:00:00.000,2049.0982,27089
SO49816,"Road-550-W Yellow, 44",1,2012-09-27 00:00:00.000,1000.4375,14374
SO49817,"Mountain-200 Silver, 42",1,2012-09-27 00:00:00.000,2071.4196,27096
SO49818,"Road-250 Black, 52",1,2012-09-27 00:00:00.000,2181.5625,23652
SO49819,"Road-250 Red, 44",1,2012-09-27 00:00:00.000,2443.35,23659
SO49820,"Road-250 Red, 58",1,2012-09-27 00:00:00.000,2181.5625,23999
SO49895,"Road-250 Black, 44",1,2012-09-28 00:00:00.000,2181.5625,17789
SO49896,"Road-250 Black, 48",1,2012-09-28 00:00:00.000,2181.5625,16388
SO49897,"Road-250 Red, 58",1,2012-09-28 00:00:00.000,2181.5625,16392
SO49898,"Road-250 Red, 52",1,2012-09-28 00:00:00.000,2443.35,17824
SO49899,"Road-250 Red, 44",1,2012-09-28 00:00:00.000,2443.35,17873
SO49900,"Road-250 Black, 58",1,2012-09-28 00:00:00.000,2181.5625,16286
SO49901,"Road-650 Red, 52",1,2012-09-28 00:00:00.000,782.99,19427
SO49902,"Mountain-200 Silver, 38",1,2012-09-28 00:00:00.000,2071.4196,12501
SO49903,"Road-650 Red, 48",1,2012-09-28 00:00:00.000,782.99,15851
SO49904,"Road-650 Black, 48",1,2012-09-28 00:00:00.000,782.99,15882
SO49905,"Road-550-W Yellow, 42",1,2012-09-28 00:00:00.000,1000.4375,25120
SO49906,"Mountain-200 Black, 42",1,2012-09-29 00:00:00.000,2049.0982,27193
SO49907,"Mountain-200 Black, 42",1,2012-09-29 00:00:00.000,2049.0982,21589
SO49908,"Mountain-200 Black, 38",1,2012-09-29 00:00:00.000,2049.0982,27199
SO49909,"Road-250 Red, 44",1,2012-09-29 00:00:00.000,2443.35,17981
SO49910,"Road-250 Red, 58",1,2012-09-29 00:00:00.000,2181.5625,13903
SO49911,"Mountain-200 Black, 38",1,2012-09-29 00:00:00.000,2049.0982,12857
SO49912,"Mountain-200 Silver, 46",1,2012-09-29 00:00:00.000,2071.4196,15185
SO49913,"Mountain-200 Black, 38",1,2012-09-29 00:00:00.000,2049.0982,15192
SO49914,"Mountain-200 Silver, 46",1,2012-09-29 00:00:00.000,2071.4196,15207
SO49915,"Mountain-200 Silver, 42",1,2012-09-29 00:00:00.000,2071.4196,15143
SO49916,"Mountain-200 Silver, 46",1,2012-09-29 00:00:00.000,2071.4196,15145
SO49917,"Road-250 Black, 58",1,2012-09-29 00:00:00.000,2181.5625,24177
SO49918,"Road-550-W Yellow, 42",1,2012-09-29 00:00:00.000,1000.4375,25108
SO49919,"Road-250 Red, 58",1,2012-09-30 00:00:00.000,2181.5625,17796
SO49920,"Road-550-W Yellow, 44",1,2012-09-30 00:00:00.000,1000.4375,19477
SO49921,"Road-250 Black, 58",1,2012-09-30 00:00:00.000,2181.5625,13911
SO49922,"Mountain-200 Black, 42",1,2012-09-30 00:00:00.000,2049.0982,15171
SO49923,"Road-650 Red, 44",1,2012-09-30 00:00:00.000,782.99,27338
SO49924,"Mountain-200 Black, 46",1,2012-10-01 00:00:00.000,2049.0982,21595
SO49925,"Road-250 Black, 52",1,2012-10-01 00:00:00.000,2181.5625,16391
SO49926,"Road-250 Red, 52",1,2012-10-01 00:00:00.000,2443.35,16400
SO49927,"Road-550-W Yellow, 44",1,2012-10-01 00:00:00.000,1000.4375,17775
SO49928,"Road-650 Red, 58",1,2012-10-01 00:00:00.000,782.99,19442
SO49929,"Mountain-200 Black, 42",1,2012-10-01 00:00:00.000,2049.0982,11346
SO49930,"Mountain-200 Black, 42",1,2012-10-01 00:00:00.000,2049.0982,12854
SO49931,"Road-650 Red, 52",1,2012-10-01 00:00:00.000,782.99,15860
SO49932,"Road-550-W Yellow, 40",1,2012-10-01 00:00:00.000,1000.4375,14418
SO49933,"Mountain-200 Silver, 38",1,2012-10-01 00:00:00.000,2071.4196,15169
SO49934,"Road-250 Black, 58",1,2012-10-01 00:00:00.000,2181.5625,24266
SO49935,"Road-650 Red, 58",1,2012-10-01 00:00:00.000,782.99,26916
SO49936,"Mountain-200 Black, 42",1,2012-10-02 00:00:00.000,2049.0982,27201
SO49937,"Mountain-200 Black, 38",1,2012-10-02 00:00:00.000,2049.0982,27251
SO49938,"Road-550-W Yellow, 42",1,2012-10-02 00:00:00.000,1000.4375,19274
SO49939,"Mountain-200 Black, 42",1,2012-10-02 00:00:00.000,2049.0982,11379
SO49940,"Mountain-200 Silver, 42",1,2012-10-02 00:00:00.000,2071.4196,12859
SO49941,"Mountain-200 Silver, 46",1,2012-10-02 00:00:00.000,2071.4196,15022
SO49942,"Road-550-W Yellow, 42",1,2012-10-02 00:00:00.000,1000.4375,14400
SO49943,"Road-550-W Yellow, 40",1,2012-10-02 00:00:00.000,1000.4375,14417
SO49944,"Mountain-200 Silver, 42",1,2012-10-02 00:00:00.000,2071.4196,15210
SO49945,"Road-550-W Yellow, 48",1,2012-10-02 00:00:00.000,1000.4375,25119
SO49946,"Road-250 Red, 58",1,2012-10-03 00:00:00.000,2181.5625,18021
SO49947,"Road-550-W Yellow, 42",1,2012-10-03 00:00:00.000,1000.4375,19471
SO49948,"Mountain-200 Black, 46",1,2012-10-03 00:00:00.000,2049.0982,15015
SO49949,"Road-550-W Yellow, 44",1,2012-10-03 00:00:00.000,1000.4375,14411
SO49950,"Road-250 Red, 58",1,2012-10-03 00:00:00.000,2181.5625,24163
SO49951,"Mountain-200 Black, 42",1,2012-10-04 00:00:00.000,2049.0982,27231
SO49952,"Road-650 Black, 58",1,2012-10-04 00:00:00.000,782.99,15840
SO49953,"Mountain-200 Black, 42",1,2012-10-04 00:00:00.000,2049.0982,15213
SO49954,"Mountain-200 Black, 42",1,2012-10-04 00:00:00.000,2049.0982,15144
SO49955,"Mountain-200 Black, 42",1,2012-10-04 00:00:00.000,2049.0982,15152
SO49956,"Road-550-W Yellow, 44",1,2012-10-04 00:00:00.000,1000.4375,25112
SO49957,"Road-550-W Yellow, 44",1,2012-10-04 00:00:00.000,1000.4375,25114
SO49958,"Road-250 Red, 44",1,2012-10-04 00:00:00.000,2443.35,24167
SO49959,"Road-250 Red, 44",1,2012-10-04 00:00:00.000,2443.35,24241
SO49960,"Road-250 Black, 48",1,2012-10-04 00:00:00.000,2181.5625,24249
SO49961,"Road-650 Red, 44",1,2012-10-04 00:00:00.000,782.99,26921
SO49962,"Mountain-200 Black, 38",1,2012-10-05 00:00:00.000,2049.0982,27226
SO49963,"Road-250 Red, 52",1,2012-10-05 00:00:00.000,2443.35,17847
SO49964,"Road-250 Black, 52",1,2012-10-05 00:00:00.000,2181.5625,16394
SO49965,"Road-650 Black, 48",1,2012-10-05 00:00:00.000,782.99,21071
SO49966,"Mountain-200 Silver, 38",1,2012-10-05 00:00:00.000,2071.4196,12856
SO49967,"Mountain-200 Silver, 42",1,2012-10-05 00:00:00.000,2071.4196,12521
SO49968,"Mountain-200 Silver, 42",1,2012-10-05 00:00:00.000,2071.4196,15029
SO49969,"Road-650 Red, 44",1,2012-10-05 00:00:00.000,782.99,15768
SO49970,"Road-650 Red, 44",1,2012-10-05 00:00:00.000,782.99,15769
SO49971,"Mountain-200 Black, 38",1,2012-10-05 00:00:00.000,2049.0982,15208
SO49972,"Mountain-200 Silver, 46",1,2012-10-05 00:00:00.000,2071.4196,15211
SO49973,"Road-250 Black, 58",1,2012-10-05 00:00:00.000,2181.5625,24173
SO49974,"Road-250 Red, 58",1,2012-10-05 00:00:00.000,2181.5625,24248
SO49975,"Road-250 Red, 52",1,2012-10-06 00:00:00.000,2443.35,16291
SO49976,"Road-250 Black, 48",1,2012-10-06 00:00:00.000,2181.5625,13906
SO49977,"Road-250 Black, 52",1,2012-10-06 00:00:00.000,2181.5625,13910
SO49978,"Mountain-200 Silver, 38",1,2012-10-06 00:00:00.000,2071.4196,12546
SO49979,"Mountain-200 Silver, 38",1,2012-10-06 00:00:00.000,2071.4196,12855
SO49980,"Mountain-200 Black, 38",1,2012-10-06 00:00:00.000,2049.0982,15027
SO49981,"Mountain-200 Black, 46",1,2012-10-06 00:00:00.000,2049.0982,15032
SO49982,"Road-550-W Yellow, 40",1,2012-10-06 00:00:00.000,1000.4375,14406
SO49983,"Mountain-200 Silver, 46",1,2012-10-06 00:00:00.000,2071.4196,15179
SO49984,"Road-550-W Yellow, 40",1,2012-10-06 00:00:00.000,1000.4375,25115
SO49985,"Mountain-200 Black, 42",1,2012-10-07 00:00:00.000,2049.0982,11339
SO49986,"Mountain-200 Black, 46",1,2012-10-07 00:00:00.000,2049.0982,21582
SO49987,"Mountain-200 Black, 46",1,2012-10-07 00:00:00.000,2049.0982,15204
SO49988,"Mountain-200 Black, 46",1,2012-10-07 00:00:00.000,2049.0982,15120
SO49989,"Mountain-200 Black, 38",1,2012-10-07 00:00:00.000,2049.0982,15130
SO49990,"Mountain-200 Silver, 46",1,2012-10-07 00:00:00.000,2071.4196,15180
SO49991,"Mountain-200 Silver, 46",1,2012-10-08 00:00:00.000,2071.4196,27211
SO49992,"Mountain-200 Black, 38",1,2012-10-08 00:00:00.000,2049.0982,27240
SO49993,"Road-250 Red, 48",1,2012-10-08 00:00:00.000,2443.35,17781
SO49994,"Road-250 Black, 58",1,2012-10-08 00:00:00.000,2181.5625,17799
SO49995,"Road-650 Red, 52",1,2012-10-08 00:00:00.000,782.99,21060
SO49996,"Mountain-200 Black, 46",1,2012-10-08 00:00:00.000,2049.0982,12735
SO49997,"Mountain-200 Silver, 46",1,2012-10-08 00:00:00.000,2071.4196,12736
SO49998,"Mountain-200 Black, 46",1,2012-10-08 00:00:00.000,2049.0982,12808
SO49999,"Road-550-W Yellow, 42",1,2012-10-08 00:00:00.000,1000.4375,14392
SO50000,"Mountain-200 Silver, 38",1,2012-10-08 00:00:00.000,2071.4196,27116
SO50001,"Mountain-200 Silver, 38",1,2012-10-08 00:00:00.000,2071.4196,15183
SO50002,"Road-250 Red, 44",1,2012-10-08 00:00:00.000,2443.35,24170
SO50003,"Road-650 Black, 62",1,2012-10-08 00:00:00.000,782.99,26796
SO50004,"Mountain-200 Silver, 42",1,2012-10-09 00:00:00.000,2071.4196,27228
SO50005,"Road-250 Red, 58",1,2012-10-09 00:00:00.000,2181.5625,17848
SO50006,"Road-650 Black, 58",1,2012-10-09 00:00:00.000,782.99,20896
SO50007,"Mountain-200 Silver, 42",1,2012-10-09 00:00:00.000,2071.4196,15181
SO50008,"Mountain-200 Silver, 46",1,2012-10-09 00:00:00.000,2071.4196,15122
SO50009,"Road-550-W Yellow, 48",1,2012-10-09 00:00:00.000,1000.4375,25111
SO50010,"Road-250 Red, 48",1,2012-10-09 00:00:00.000,2443.35,24171
SO50011,"Mountain-200 Black, 38",1,2012-10-10 00:00:00.000,2049.0982,27232
SO50012,"Mountain-200 Black, 38",1,2012-10-10 00:00:00.000,2049.0982,27255
SO50013,"Road-250 Black, 58",1,2012-10-10 00:00:00.000,2181.5625,17979
SO50014,"Road-250 Red, 48",1,2012-10-10 00:00:00.000,2443.35,17833
SO50015,"Road-550-W Yellow, 38",1,2012-10-10 00:00:00.000,1000.4375,19254
SO50016,"Road-650 Black, 58",1,2012-10-10 00:00:00.000,782.99,20870
SO50017,"Road-650 Red, 44",1,2012-10-10 00:00:00.000,782.99,21056
SO50018,"Road-650 Red, 58",1,2012-10-10 00:00:00.000,782.99,20876
SO50019,"Road-250 Black, 48",1,2012-10-10 00:00:00.000,2181.5625,26235
SO50020,"Mountain-200 Black, 46",1,2012-10-10 00:00:00.000,2049.0982,12738
SO50021,"Mountain-200 Black, 46",1,2012-10-10 00:00:00.000,2049.0982,12839
SO50022,"Mountain-200 Black, 38",1,2012-10-10 00:00:00.000,2049.0982,12712
SO50023,"Road-650 Black, 48",1,2012-10-10 00:00:00.000,782.99,15780
SO50024,"Road-650 Red, 48",1,2012-10-10 00:00:00.000,782.99,27406
SO50025,"Road-550-W Yellow, 44",1,2012-10-10 00:00:00.000,1000.4375,14386
SO50026,"Mountain-200 Silver, 46",1,2012-10-10 00:00:00.000,2071.4196,15205
SO50027,"Road-250 Red, 58",1,2012-10-10 00:00:00.000,2181.5625,24272
SO50028,"Road-250 Black, 58",1,2012-10-10 00:00:00.000,2181.5625,24273
SO50029,"Mountain-200 Silver, 46",1,2012-10-11 00:00:00.000,2071.4196,27195
SO50030,"Mountain-200 Silver, 38",1,2012-10-11 00:00:00.000,2071.4196,27234
SO50031,"Road-650 Black, 52",1,2012-10-11 00:00:00.000,782.99,19421
SO50032,"Road-250 Red, 48",1,2012-10-11 00:00:00.000,2443.35,13896
SO50033,"Mountain-200 Silver, 46",1,2012-10-11 00:00:00.000,2071.4196,12713
SO50034,"Mountain-200 Silver, 42",1,2012-10-11 00:00:00.000,2071.4196,15129
SO50035,"Road-250 Black, 44",1,2012-10-11 00:00:00.000,2181.5625,24270
SO50036,"Mountain-200 Silver, 46",1,2012-10-12 00:00:00.000,2071.4196,27212
SO50037,"Road-250 Black, 58",1,2012-10-12 00:00:00.000,2181.5625,16289
SO50038,"Road-250 Black, 58",1,2012-10-12 00:00:00.000,2181.5625,17784
SO50039,"Road-250 Red, 48",1,2012-10-12 00:00:00.000,2443.35,18000
SO50040,"Mountain-200 Silver, 42",1,2012-10-12 00:00:00.000,2071.4196,15043
SO50041,"Road-650 Black, 48",1,2012-10-12 00:00:00.000,782.99,15841
SO50042,"Road-650 Red, 44",1,2012-10-12 00:00:00.000,782.99,15770
SO50043,"Road-550-W Yellow, 42",1,2012-10-12 00:00:00.000,1000.4375,14398
SO50044,"Road-250 Red, 44",1,2012-10-12 00:00:00.000,2443.35,24162
SO50045,"Road-650 Red, 44",1,2012-10-12 00:00:00.000,782.99,26924
SO50046,"Road-250 Red, 52",1,2012-10-13 00:00:00.000,2443.35,16404
SO50047,"Road-250 Black, 48",1,2012-10-13 00:00:00.000,2181.5625,16408
SO50048,"Road-550-W Yellow, 48",1,2012-10-13 00:00:00.000,1000.4375,19197
SO50049,"Mountain-200 Silver, 42",1,2012-10-13 00:00:00.000,2071.4196,12745
SO50050,"Mountain-200 Silver, 46",1,2012-10-13 00:00:00.000,2071.4196,15035
SO50051,"Mountain-200 Silver, 46",1,2012-10-13 00:00:00.000,2071.4196,15127
SO50052,"Mountain-200 Silver, 38",1,2012-10-13 00:00:00.000,2071.4196,27206
SO50053,"Road-250 Red, 58",1,2012-10-14 00:00:00.000,2181.5625,17811
SO50054,"Road-250 Red, 48",1,2012-10-14 00:00:00.000,2443.35,16412
SO50055,"Road-550-W Yellow, 40",1,2012-10-14 00:00:00.000,1000.4375,19479
SO50056,"Road-650 Red, 62",1,2012-10-14 00:00:00.000,782.99,15842
SO50057,"Road-650 Red, 60",1,2012-10-14 00:00:00.000,782.99,15834
SO50058,"Road-550-W Yellow, 38",1,2012-10-14 00:00:00.000,1000.4375,14414
SO50059,"Road-550-W Yellow, 42",1,2012-10-14 00:00:00.000,1000.4375,14415
SO50060,"Mountain-200 Black, 46",1,2012-10-14 00:00:00.000,2049.0982,15151
SO50061,"Road-250 Black, 52",1,2012-10-14 00:00:00.000,2181.5625,24166
SO50062,"Road-250 Black, 44",1,2012-10-14 00:00:00.000,2181.5625,24172
SO50063,"Road-250 Red, 58",1,2012-10-14 00:00:00.000,2181.5625,24175
SO50064,"Road-250 Black, 52",1,2012-10-14 00:00:00.000,2181.5625,24271
SO50065,"Mountain-200 Black, 38",1,2012-10-14 00:00:00.000,2049.0982,15044
SO50066,"Road-250 Black, 52",1,2012-10-14 00:00:00.000,2181.5625,24242
SO50067,"Road-650 Black, 48",1,2012-10-14 00:00:00.000,782.99,26923
SO50068,"Road-650 Black, 44",1,2012-10-14 00:00:00.000,782.99,26797
SO50069,"Road-250 Red, 58",1,2012-10-15 00:00:00.000,2181.5625,17972
SO50070,"Mountain-200 Black, 38",1,2012-10-15 00:00:00.000,2049.0982,12624
SO50071,"Mountain-200 Black, 46",1,2012-10-15 00:00:00.000,2049.0982,12853
SO50072,"Mountain-200 Black, 46",1,2012-10-15 00:00:00.000,2049.0982,15036
SO50073,"Road-650 Black, 44",1,2012-10-15 00:00:00.000,782.99,15862
SO50074,"Mountain-200 Silver, 46",1,2012-10-15 00:00:00.000,2071.4196,27117
SO50075,"Mountain-200 Silver, 46",1,2012-10-15 00:00:00.000,2071.4196,15170
SO50076,"Road-250 Black, 58",1,2012-10-15 00:00:00.000,2181.5625,24169
SO50077,"Road-250 Red, 44",1,2012-10-15 00:00:00.000,2443.35,24244
SO50078,"Road-250 Red, 52",1,2012-10-15 00:00:00.000,2443.35,24251
SO50079,"Road-250 Black, 58",1,2012-10-15 00:00:00.000,2181.5625,24252
SO50080,"Mountain-200 Silver, 42",1,2012-10-16 00:00:00.000,2071.4196,27239
SO50081,"Road-650 Black, 48",1,2012-10-16 00:00:00.000,782.99,19434
SO50082,"Road-650 Red, 62",1,2012-10-16 00:00:00.000,782.99,20874
SO50083,"Road-650 Black, 58",1,2012-10-16 00:00:00.000,782.99,19446
SO50084,"Mountain-200 Black, 46",1,2012-10-16 00:00:00.000,2049.0982,12548
SO50085,"Road-250 Black, 44",1,2012-10-16 00:00:00.000,2181.5625,24164
SO50086,"Road-250 Red, 44",1,2012-10-16 00:00:00.000,2443.35,24174
SO50087,"Mountain-200 Black, 38",1,2012-10-17 00:00:00.000,2049.0982,21613
SO50088,"Road-250 Black, 58",1,2012-10-17 00:00:00.000,2181.5625,16393
SO50089,"Road-550-W Yellow, 48",1,2012-10-17 00:00:00.000,1000.4375,17778
SO50090,"Road-650 Red, 44",1,2012-10-17 00:00:00.000,782.99,19423
SO50091,"Road-650 Black, 60",1,2012-10-17 00:00:00.000,782.99,19436
SO50092,"Mountain-200 Silver, 42",1,2012-10-17 00:00:00.000,2071.4196,11378
SO50093,"Road-650 Red, 58",1,2012-10-17 00:00:00.000,782.99,15781
SO50094,"Mountain-200 Silver, 38",1,2012-10-17 00:00:00.000,2071.4196,15184
SO50095,"Mountain-200 Black, 46",1,2012-10-17 00:00:00.000,2049.0982,15178
SO50096,"Road-250 Black, 52",1,2012-10-18 00:00:00.000,2181.5625,17978
SO50097,"Road-650 Red, 60",1,2012-10-18 00:00:00.000,782.99,19447
SO50098,"Road-650 Red, 52",1,2012-10-18 00:00:00.000,782.99,15843
SO50099,"Road-650 Red, 58",1,2012-10-18 00:00:00.000,782.99,15852
SO50100,"Road-550-W Yellow, 42",1,2012-10-18 00:00:00.000,1000.4375,14385
SO50101,"Road-250 Red, 48",1,2012-10-19 00:00:00.000,2443.35,16310
SO50102,"Road-250 Red, 52",1,2012-10-19 00:00:00.000,2443.35,13898
SO50103,"Road-650 Red, 60",1,2012-10-19 00:00:00.000,782.99,15827
SO50104,"Road-550-W Yellow, 42",1,2012-10-19 00:00:00.000,1000.4375,14394
SO50105,"Road-550-W Yellow, 48",1,2012-10-19 00:00:00.000,1000.4375,25113
SO50106,"Road-650 Black, 52",1,2012-10-19 00:00:00.000,782.99,27299
SO50107,"Mountain-200 Black, 42",1,2012-10-20 00:00:00.000,2049.0982,27254
SO50108,"Road-250 Black, 44",1,2012-10-20 00:00:00.000,2181.5625,17974
SO50109,"Road-250 Black, 44",1,2012-10-20 00:00:00.000,2181.5625,16268
SO50110,"Road-650 Red, 62",1,2012-10-20 00:00:00.000,782.99,19441
SO50111,"Road-250 Black, 52",1,2012-10-20 00:00:00.000,2181.5625,24250
SO50112,"Road-650 Red, 48",1,2012-10-20 00:00:00.000,782.99,26917
SO50113,"Mountain-200 Black, 38",1,2012-10-21 00:00:00.000,2049.0982,27235
SO50114,"Mountain-200 Silver, 46",1,2012-10-21 00:00:00.000,2071.4196,27256
SO50115,"Road-250 Black, 44",1,2012-10-21 00:00:00.000,2181.5625,17764
SO50116,"Road-250 Black, 52",1,2012-10-21 00:00:00.000,2181.5625,17825
SO50117,"Road-250 Black, 48",1,2012-10-21 00:00:00.000,2181.5625,17893
SO50118,"Road-650 Red, 58",1,2012-10-21 00:00:00.000,782.99,21044
SO50119,"Road-250 Black, 52",1,2012-10-21 00:00:00.000,2181.5625,13907
SO50120,"Mountain-200 Silver, 38",1,2012-10-21 00:00:00.000,2071.4196,15040
SO50121,"Mountain-200 Silver, 42",1,2012-10-21 00:00:00.000,2071.4196,15042
SO50122,"Road-650 Black, 48",1,2012-10-21 00:00:00.000,782.99,15844
SO50123,"Road-650 Red, 52",1,2012-10-21 00:00:00.000,782.99,15778
SO50124,"Mountain-200 Silver, 38",1,2012-10-21 00:00:00.000,2071.4196,27114
SO50125,"Mountain-200 Black, 38",1,2012-10-21 00:00:00.000,2049.0982,15209
SO50126,"Mountain-200 Silver, 46",1,2012-10-21 00:00:00.000,2071.4196,15135
SO50127,"Road-250 Red, 52",1,2012-10-21 00:00:00.000,2443.35,24176
SO50128,"Mountain-200 Silver, 38",1,2012-10-22 00:00:00.000,2071.4196,27227
SO50129,"Road-250 Black, 58",1,2012-10-22 00:00:00.000,2181.5625,17990
SO50130,"Road-550-W Yellow, 40",1,2012-10-22 00:00:00.000,1000.4375,19284
SO50131,"Road-650 Red, 44",1,2012-10-22 00:00:00.000,782.99,19426
SO50132,"Road-650 Black, 62",1,2012-10-22 00:00:00.000,782.99,21053
SO50133,"Mountain-200 Black, 46",1,2012-10-22 00:00:00.000,2049.0982,11345
SO50134,"Mountain-200 Silver, 42",1,2012-10-22 00:00:00.000,2071.4196,15028
SO50135,"Mountain-200 Silver, 42",1,2012-10-22 00:00:00.000,2071.4196,15037
SO50136,"Road-650 Red, 58",1,2012-10-22 00:00:00.000,782.99,15845
SO50137,"Road-650 Black, 48",1,2012-10-22 00:00:00.000,782.99,15865
SO50138,"Road-550-W Yellow, 48",1,2012-10-22 00:00:00.000,1000.4375,14413
SO50139,"Mountain-200 Silver, 38",1,2012-10-22 00:00:00.000,2071.4196,15182
SO50140,"Road-250 Red, 44",1,2012-10-22 00:00:00.000,2443.35,24161
SO50141,"Road-250 Red, 48",1,2012-10-22 00:00:00.000,2443.35,24179
SO50142,"Road-650 Red, 60",1,2012-10-22 00:00:00.000,782.99,26920
SO50143,"Mountain-200 Black, 42",1,2012-10-23 00:00:00.000,2049.0982,27205
SO50144,"Road-550-W Yellow, 48",1,2012-10-23 00:00:00.000,1000.4375,19459
SO50145,"Road-550-W Yellow, 44",1,2012-10-23 00:00:00.000,1000.4375,19283
SO50146,"Road-250 Black, 52",1,2012-10-23 00:00:00.000,2181.5625,13897
SO50147,"Road-650 Red, 58",1,2012-10-23 00:00:00.000,782.99,27429
SO50148,"Road-650 Red, 48",1,2012-10-23 00:00:00.000,782.99,15771
SO50149,"Mountain-200 Silver, 42",1,2012-10-23 00:00:00.000,2071.4196,15134
SO50150,"Road-650 Black, 44",1,2012-10-23 00:00:00.000,782.99,26919
SO50151,"Road-650 Black, 60",1,2012-10-23 00:00:00.000,782.99,26967
SO50152,"Road-250 Red, 58",1,2012-10-24 00:00:00.000,2181.5625,17768
SO50153,"Road-650 Black, 60",1,2012-10-24 00:00:00.000,782.99,21092
